id,lines_lengthKm,nodes_count,peak_loadKw,solar_capacity,dist_farthest_node,wind_capacity,consumption,consumption_per_area,zensus,lon,lat,pkw_count,areaSqKm
2865,146.619995105648,45.0,31498.938931136603,10773.895000000004,20.371850478542726,0.0,192.79950850755299,22686.387342464215,32633.0,11.7110183994754,52.02103711995171,9892,26.2360351641502
2866,119.74491788710013,46.0,5339.907197008734,6623.629999999999,11.775414107797925,2480.6,31.073180159973106,6830.258500578264,6302.0,11.8942661275949,51.4057030268955,3667,85.629981429424
2867,350.29697034131743,79.0,4587.055489858532,31537.11,33.354972778352185,30605.0,22.9911887135863,1553.3278919617935,8382.0,11.3736350686533,51.398132459329396,1429,125.763063618487
2868,23.066842064654818,14.0,3717.4019496491683,619.7549999999999,4.943438009635908,0.0,26.7296820158707,14488.500661039989,1627.0,11.0393884616283,52.1990926229646,707,132.872121116708
2869,115.09401799393144,39.0,1869.0828991068176,205.98,17.49726958592463,0.0,8.30068603598289,1511.4872158202575,3344.0,11.7043422051984,51.3909394165789,900,292.36048675964804
2871,280.2599562904559,85.0,19925.575607473285,20124.820000000003,21.700731288414325,7500.0,108.38209523580299,7248.970432561173,24628.0,11.516554964324401,51.584359196234,18840,168.5752660347667
2872,135.25836403122085,56.0,2422.255680160143,15146.260000000002,21.681537373280992,0.0,12.893895041736501,1216.866924735328,3903.0,11.727349562233501,52.568951107526,1782,272.257169553698
2873,803.3945976519708,235.0,27880.473042285685,34327.305000000015,38.159273551436094,4450.0,172.380912439503,3896.0123122536766,20857.0,11.052576092588199,51.461995463194896,4867,405.7493887872655
2874,37.79636101429338,24.0,3289.573730130611,2291.6,10.805502603001539,0.0,22.063272580786,12984.279805852017,2081.0,12.2137242267343,51.13873933883529,178,60.5754108265175
2875,295.41966178454135,100.0,18435.941436751687,10234.43,21.44854456293518,7000.0,123.089426994721,11307.938121755968,17098.0,11.612231311031499,52.2546818806633,5224,501.55318188522097
2877,74.74974366241389,25.0,12292.78478869617,1841.8400000000006,9.464161252103695,6000.0,82.7399518021334,28738.217437610747,8953.0,11.6234064422426,52.1896411494843,6145,28.5384280582671
2879,402.2938060801044,111.0,12665.11801176256,3350.1999999999994,19.879993464292344,49500.0,79.75204843961271,7748.2347948453435,11993.0,11.4592070158822,52.1879492971389,9277,674.237281739198
2880,21.809983048420005,9.0,3126.126206156633,0.0,6.29965103316655,0.0,23.1185794803227,15923.552526137339,428.0,11.5624925439282,52.0549927671931,277,104.33078010388701
2881,371.9498274996058,68.0,4323.999695063259,6159.799999999998,18.858645374480826,40200.0,20.7050612117333,2524.1113283693403,8530.0,11.5707841462776,52.037930776279296,5524,104.33078010388701
2884,72.2125401547198,17.0,1269.6242092866005,2983.46,15.552261752706965,4600.0,5.638325041104991,1329.0072863385346,2336.0,11.6206839956163,51.9604521582831,1966,179.6420302771494
2885,854.8397812813312,277.0,12845.815363892025,9812.300999999998,38.69949785054629,11000.0,68.6956725023007,1723.9323147886332,13700.0,11.7421268496419,52.796354233881296,5543,762.4017192757169
2888,264.80074759098113,81.0,44086.953335281054,32346.969999999994,26.93737262700911,335.0,281.167067977645,17730.90577868523,41729.0,11.064300169928401,51.87897662596129,21179,140.57608008558012
2889,1040.5428061899138,158.0,4193.733529758322,5666.218000000003,22.78671255325432,18500.0,21.0249069713923,939.7246131380713,6933.0,10.9501422190254,52.92536026598471,3955,266.1044503636405
2891,194.17575594477356,75.0,4178.341724240708,1775.8400000000006,18.711892954587526,8000.0,25.087916190495,2301.288623702026,7067.0,11.981775010950901,52.372399381624206,2129,406.892889821961
2892,435.81589862391235,135.0,10401.855348046993,20298.45,22.328962798850206,32810.0,61.46782403915049,5080.0205770968405,16670.0,11.7779951052129,52.172652197778596,9935,542.9745433768574
2893,452.1195996619108,109.0,25753.832089274667,15196.755,25.15756852402473,14000.0,164.717925230348,8515.661457700462,25399.0,11.8226296851041,52.2777417257258,24763,947.7544680677661
2895,390.83193492596735,146.0,13383.037874318159,23341.006,25.25241292900948,9000.0,80.01698943723241,3083.1467906903445,15817.0,11.3973241583485,52.51262421905889,6826,535.600896229408
2896,121.4302992630916,60.0,7188.44540445492,6825.58,16.231042546640133,0.0,42.1905040456577,8586.545173827573,9541.0,11.0697227391642,51.7524365295288,5230,144.093074183549
2897,338.79671447429433,138.0,10042.25118166131,7713.7170000000015,25.249566681848854,3100.0,56.228276648088105,4365.631979639498,13108.0,11.163216129863699,52.980564637896606,6299,233.4006752040725
2898,181.28624198027177,70.0,2889.1160039587207,3070.8700000000013,27.412264426803226,2600.0,16.627236076563,1632.4864087090689,2688.0,11.2641282572968,52.7572626748604,1063,339.235685931135
2899,384.76216585264336,88.0,8614.065919450793,3287.775,18.595623259081034,80000.0,51.64238927370621,4748.839793784478,7628.0,11.1184230275702,52.153821700429894,4228,295.167646255093
2902,177.45621976485907,45.0,1899.5265022280662,506.62,19.925043599789227,19650.0,9.18028461841586,1148.8019735175144,4029.0,11.5828165741852,51.7215693739003,4954,246.0016913909644
2903,291.13478044261825,77.0,4486.57390103729,4341.120000000001,18.016358022331413,75850.0,25.2596678637791,1646.3425599573925,5157.0,11.987944632404,52.690433313580705,3115,471.396303664291
2904,137.11532558942622,42.0,2377.208514416226,3892.98,16.68802910574754,0.0,14.9456422950942,3257.9823065689543,1994.0,11.9751326006353,52.7096944716795,724,175.68445921206
2905,39.566203579392216,3.0,42251.990704674725,23208.060000000005,6.531273683256699,0.0,202.243015571007,120025.09045501525,69886.0,11.9936453541934,51.4771358667635,93461,3.71278760631843
2906,190.0095796274409,52.0,10157.07359395215,5336.8200000000015,19.817772045992943,2400.0,56.02194480434879,4039.715952088628,12272.0,11.8531051186413,53.086544020504896,5609,138.6476154589
2907,55.87194647785414,25.0,1563.6206645897448,654.3400000000001,14.208417986964347,0.0,6.94456645003281,1697.3380045833214,2881.0,11.8355612134864,51.4241064145171,1677,85.629981429424
2909,285.6545390276456,73.0,2947.248280468053,20487.185,29.773388072164913,9020.0,14.6040174139925,1071.0058193116015,3334.0,11.7147980326597,52.652145829831895,1522,272.257169553698
2911,1257.3528816964485,263.0,13962.290459461095,26078.525000000005,35.70136224742115,47530.0,71.3370953148123,1528.7414645542954,17717.0,12.1795995158256,53.134135516564704,5098,593.834541973103
2912,1933.490733944028,426.0,27446.781106012582,19511.762999999995,38.56805783394272,0.0,134.54638825535298,2449.051713195211,22333.0,11.0665170820089,53.093711840683,13919,736.2981844077208
2913,123.63179251052586,18.0,8500.094013574517,5059.723,11.74540389990552,20600.0,47.49219204234551,13259.815727876887,11649.0,10.9715782870437,52.1293718185754,4831,47.348507137061006
2914,456.7048493963848,209.0,12903.021937090236,5988.7450000000035,30.52393636066648,0.0,65.21902077828689,3915.453533443203,18040.0,6.760985065178191,50.57189972048229,13390,258.16062231854903
2915,338.96591728346283,124.0,13338.787162559653,3384.561000000001,23.158792718784536,7097.5,76.15509734942141,4673.907617688606,9874.0,7.1011480708953,50.48007064016279,10493,437.6595001600255
2916,237.59943537375491,121.0,15488.004715161818,6492.959999999994,18.298202365889345,0.0,82.2177369509308,8934.209979015797,17459.0,7.6124547386774895,50.591492293469706,9579,146.44753272549923
2917,114.84887845043647,48.0,19910.489633895795,3874.455,10.94326597503828,0.0,130.149762918654,28117.406864491008,9437.0,7.52406541735102,50.5671307977452,6987,157.50167667012468
2918,24.42574870236093,4.0,7283.754725109835,0.0,4.991534295937501,0.0,37.55352199207589,36265.976469379966,14103.0,6.79231852914618,50.8991177626989,8238,45.12690931476211
2919,283.318071136438,131.0,17031.12065167603,6448.986000000003,19.335798171662372,0.0,94.77368612395479,10925.723552623145,17558.0,7.5113183140816,50.5512240680563,10463,147.4310201745666
2920,64.89051606359975,39.0,17717.9155679936,718.967,10.336160914277313,0.0,102.578522411544,77788.4691239628,10297.0,6.842650662263,50.8635384947304,8937,51.0171988108761
2921,123.61912589707376,18.0,43212.29646628168,10083.630000000006,12.756718763476504,3600.0,223.419546449444,44684.356946503554,32464.0,6.9725774076968206,50.79569298435371,19386,82.6976245519808
2922,92.34385558503338,31.0,25720.46846736526,3190.7290000000007,11.424273624039216,0.0,143.48781658153,60033.479176113426,38749.0,7.19316579231967,50.798335048134795,21675,23.6576807064311
2923,39.23101979844073,7.0,15070.784569929328,2145.172999999999,9.253830622861193,0.0,67.2566900193326,47301.93897864391,16991.0,7.03046281373095,50.7515752973324,5606,34.784263402562196
